id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q103	ar	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Första maj	46	Vad uppmärksammas på första maj i Sverige?	What is marked on May Day in Sweden?	ما الذي يُلفت الانتباه إليه في الأول من مايو في السويد؟	a	Arbetarnas dag med demonstrationer och tal	International Workers' Day with demonstrations and speeches	يوم العمال مع مظاهرات وخطابات	a: Arbetarnas dag med demonstrationer och tal | b: Det nya året med fester och fyrverkerier | c: Våren med brasor och vårsånger | d: Lucia med ljuskrona och lussebullar	a: International Workers' Day with demonstrations and speeches | b: The new year with parties and fireworks | c: Spring with bonfires and spring songs | d: Lucia with a crown of lights and saffron buns	a: يوم العمال مع مظاهرات وخطابات | b: العام الجديد بالحفلات والألعاب النارية | c: الربيع بنيران وأغانٍ ربيعية | d: لوسيا مع تاج من الأضواء وكعك الزعفران	Första maj är arbetarnas dag internationellt och är en helgdag i Sverige. Dagen uppmärksammas av arbetarrörelsen med demonstrationer runt om i landet, och personer från fackförbund, politiska partier och andra grupper håller tal om sociala och politiska frågor.	May Day is International Workers’ Day and a public holiday in Sweden. The labour movement marks the day with demonstrations around the country, and people from trade unions, political parties, and other groups give speeches about social and political issues.	الأول من مايو هو يوم العمال العالمي وعطلة رسمية في السويد. تميز الحركة العمالية هذا اليوم بمظاهرات في أنحاء البلاد، ويلقي أشخاص من النقابات والأحزاب السياسية ومجموعات أخرى خطابات عن قضايا اجتماعية وسياسية.	pending_native_review	pending_reviewer_notes
q104	ar	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Alla helgons dag	46	Vad är vanligt att göra på Alla helgons dag i Sverige?	How is All Saints’ Day commonly observed in Sweden?	ما الشائع فعله في عيد جميع القديسين في السويد؟	a	Tända ljus på gravar för att minnas och hedra dem som har dött	Light candles on graves to remember and honour people who have died	إشعال الشموع على القبور لتذكر وتكريم من ماتوا	a: Tända ljus på gravar för att minnas och hedra dem som har dött | b: Öppna en adventskalender varje dag fram till julafton | c: Fira det nya året på natten med fyrverkerier | d: Välkomna våren med stora brasor	a: Light candles on graves to remember and honour people who have died | b: Open an Advent calendar every day until Christmas Eve | c: Celebrate the new year at night with fireworks | d: Welcome spring with large bonfires	a: إشعال الشموع على القبور لتذكر وتكريم من ماتوا | b: فتح تقويم المجيء كل يوم حتى ليلة عيد الميلاد | c: الاحتفال بالعام الجديد ليلًا بالألعاب النارية | d: الترحيب بالربيع بنيران كبيرة	Alla helgons dag är en kristen helgdag då många går till kyrkogården och tänder ljus på släktingars och vänners gravar. Ljusen används för att minnas och hedra dem som har dött; adventskalender, nyårsfyrverkerier och valborgsbrasor hör till andra högtider.	All Saints’ Day is a Christian holiday when many people go to the cemetery and light candles on relatives’ and friends’ graves. The candles are used to remember and honour people who have died; Advent calendars, New Year fireworks, and Walpurgis bonfires belong to other holidays.	عيد جميع القديسين عيد مسيحي يذهب فيه كثيرون إلى المقبرة ويشعلون الشموع على قبور الأقارب والأصدقاء. تُستخدم الشموع لتذكر وتكريم من ماتوا؛ أما تقويم المجيء وألعاب رأس السنة النارية ونيران فالبورغ فتخص أعيادًا أخرى.	pending_native_review	pending_reviewer_notes
q105	ar	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Advent	47	När infaller advent i Sverige?	When does Advent occur in Sweden?	متى يقع زمن المجيء في السويد؟	a	De fyra söndagarna före juldagen den 25 december	The four Sundays before Christmas Day, 25 December	الأحدات الأربعة قبل يوم عيد الميلاد، 25 ديسمبر	a: De fyra söndagarna före juldagen den 25 december | b: En lördag i slutet av oktober eller början av november | c: På valborgsmässoafton den 30 april | d: På luciadagen den 13 december	a: The four Sundays before Christmas Day, 25 December | b: A Saturday at the end of October or beginning of November | c: On Walpurgis Night, 30 April | d: On Lucia Day, 13 December	a: الأحدات الأربعة قبل يوم عيد الميلاد، 25 ديسمبر | b: يوم سبت في نهاية أكتوبر أو بداية نوفمبر | c: في ليلة فالبورغ، 30 أبريل | d: في يوم لوسيا، 13 ديسمبر	Advent infaller de fyra söndagarna före juldagen den 25 december och var traditionellt en förberedelseperiod inför julen. Alternativen om Alla helgons dag, valborgsmässoafton och luciadagen beskriver andra högtider.	Advent occurs on the four Sundays before Christmas Day, 25 December, and was traditionally a period of preparation for Christmas. The options about All Saints’ Day, Walpurgis Night, and Lucia Day describe other holidays.	يقع زمن المجيء في الأحدات الأربعة قبل يوم عيد الميلاد، 25 ديسمبر، وكان تقليديًا فترة استعداد لعيد الميلاد. أما الخيارات عن عيد جميع القديسين وليلة فالبورغ ويوم لوسيا فتصف أعيادًا أخرى.	pending_native_review	pending_reviewer_notes
q106	ar	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Jul	47	Vad är vanligt att familjer gör på julafton den 24 december i Sverige?	What do families commonly do on Christmas Eve, 24 December, in Sweden?	ماذا تفعل العائلات عادة في ليلة عيد الميلاد، 24 ديسمبر، في السويد؟	a	Att samlas, äta särskild julmat och ge varandra julklappar	To gather, eat special Christmas food, and give each other Christmas presents	يجتمعون ويأكلون طعام عيد الميلاد الخاص ويعطون بعضهم هدايا عيد الميلاد	a: Att samlas, äta särskild julmat och ge varandra julklappar | b: Tända stora brasor och sjunga vårsånger | c: Delta i demonstrationer om sociala och politiska frågor | d: Fira det nya året med fyrverkerier vid midnatt	a: To gather, eat special Christmas food, and give each other Christmas presents | b: Light large bonfires and sing spring songs | c: Take part in demonstrations about social and political issues | d: Celebrate the new year with fireworks at midnight	a: يجتمعون ويأكلون طعام عيد الميلاد الخاص ويعطون بعضهم هدايا عيد الميلاد | b: إشعال نيران كبيرة وغناء أغانٍ ربيعية | c: المشاركة في مظاهرات عن قضايا اجتماعية وسياسية | d: الاحتفال بالعام الجديد بالألعاب النارية عند منتصف الليل	Julen är traditionellt en kristen högtid för att fira Jesu födelse och är också en stor familjehögtid i Sverige. På julafton samlas familjer ofta för att umgås, äta särskild julmat och ge julklappar; de andra alternativen hör till valborg, första maj och nyår.	Christmas is traditionally a Christian holiday celebrating the birth of Jesus, and it is also a major family holiday in Sweden. On Christmas Eve, families often gather to spend time together, eat special Christmas food, and give presents; the other options belong to Walpurgis Night, May Day, and New Year.	عيد الميلاد تقليديًا عيد مسيحي للاحتفال بميلاد يسوع، وهو أيضًا عيد عائلي كبير في السويد. في ليلة عيد الميلاد تجتمع العائلات غالبًا لقضاء الوقت معًا وأكل طعام عيد الميلاد الخاص وتبادل الهدايا؛ أما الخيارات الأخرى فتخص فالبورغ والأول من مايو ورأس السنة.	pending_native_review	pending_reviewer_notes
q107	ar	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nya traditioner	47	Vilka högtider är exempel på traditioner som har kommit till Sverige med invandrare?	Which holidays are examples of traditions that have come to Sweden with immigrants?	أي أعياد هي أمثلة على تقاليد جاءت إلى السويد مع المهاجرين؟	a	Id al-fitr samt Nouruz och Newroz	Eid al-Fitr and Nouruz/Newroz	عيد الفطر ونوروز/نەوروز	a: Id al-fitr samt Nouruz och Newroz | b: Midsommar och Lucia | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och alla helgons dag	a: Eid al-Fitr and Nouruz/Newroz | b: Midsummer and Lucia | c: Sweden’s National Day and May Day | d: Walpurgis Night and All Saints’ Day	a: عيد الفطر ونوروز/نەوروز | b: منتصف الصيف ولوسيا | c: اليوم الوطني للسويد والأول من مايو | d: ليلة فالبورغ وعيد جميع القديسين	Människor som flyttar till andra länder kan ta med sig traditioner och anpassa dem till nya platser. Exempel är Id al-fitr, som avslutar fastemånaden ramadan, och de persiska och kurdiska nyårstraditionerna Nouruz och Newroz vid vårdagjämningen.	People who move to other countries can bring traditions with them and adapt them to new places. Examples include Eid al-Fitr, which ends the fasting month of Ramadan, and the Persian and Kurdish New Year traditions Nouruz and Newroz at the spring equinox.	يمكن للأشخاص الذين ينتقلون إلى بلدان أخرى أن يجلبوا تقاليد معهم ويكيّفوها مع أماكن جديدة. ومن الأمثلة عيد الفطر، الذي ينهي شهر رمضان، وتقاليد السنة الجديدة الفارسية والكردية نوروز ونەوروز عند الاعتدال الربيعي.	pending_native_review	pending_reviewer_notes
q108	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad finns på olika platser i Sverige för buddhister och hinduer?	What exists in different places in Sweden for Buddhists and Hindus?	ماذا يوجد في أماكن مختلفة في السويد للبوذيين والهندوس؟	a	Buddhistiska och hinduiska församlingar och tempel	Buddhist and Hindu congregations and temples	جماعات ومعابد بوذية وهندوسية	a: Buddhistiska och hinduiska församlingar och tempel | b: Statliga myndigheter som väljer religion | c: Kommunala domstolar för religiösa frågor | d: Endast Svenska kyrkans församlingar	a: Buddhist and Hindu congregations and temples | b: Government agencies that choose religion | c: Municipal courts for religious questions | d: Only Church of Sweden congregations	a: جماعات ومعابد بوذية وهندوسية | b: سلطات حكومية تختار الدين | c: محاكم بلدية للأسئلة الدينية | d: رعايا كنيسة السويد فقط	Det finns både buddhistiska och hinduiska församlingar och tempel på olika platser i Sverige. Där genomförs böner, ritualer och religiösa fester; myndigheter, domstolar och Svenska kyrkan har inte den rollen.	There are both Buddhist and Hindu congregations and temples in different places in Sweden. Prayers, rituals, and religious festivals take place there; agencies, courts, and the Church of Sweden do not have that role.	توجد جماعات ومعابد بوذية وهندوسية في أماكن مختلفة في السويد. وتقام هناك صلوات وطقوس وأعياد دينية؛ أما السلطات والمحاكم وكنيسة السويد فليست لها هذه الوظيفة.	pending_native_review	pending_reviewer_notes
q109	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilket påstående om religionens roll i Sverige stämmer?	Which statement about the role of religion in Sweden is correct?	أي عبارة عن دور الدين في السويد صحيحة؟	a	Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet	The role of religion has decreased, but religious questions have received more attention	انخفض دور الدين، لكن الأسئلة الدينية حظيت باهتمام أكبر	a: Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet | b: Alla religiösa högtider har förbjudits i Sverige | c: Bara en världsreligion är representerad i Sverige | d: Svenska kyrkans medlemsantal ökar	a: The role of religion has decreased, but religious questions have received more attention | b: All religious holidays have been banned in Sweden | c: Only one world religion is represented in Sweden | d: Church of Sweden membership is increasing	a: انخفض دور الدين، لكن الأسئلة الدينية حظيت باهتمام أكبر | b: حُظرت كل الأعياد الدينية في السويد | c: دين عالمي واحد فقط ممثل في السويد | d: عضوية كنيسة السويد تزداد	Kristendomen har satt många kulturella spår i Sverige, men religionens roll i samhället har minskat. Samtidigt har religion och religiösa frågor fått större uppmärksamhet, och nästan alla världens religioner finns representerade i Sverige; därför är de andra alternativen fel.	Christianity has left many cultural traces in Sweden, but the role of religion in society has decreased. At the same time, religion and religious questions have received more attention, and almost all world religions are represented in Sweden; that makes the other options incorrect.	تركت المسيحية آثارًا ثقافية كثيرة في السويد، لكن دور الدين في المجتمع انخفض. وفي الوقت نفسه حظي الدين والأسئلة الدينية باهتمام أكبر، وتقريبًا كل ديانات العالم ممثلة في السويد؛ لذلك فالخيارات الأخرى غير صحيحة.	pending_native_review	pending_reviewer_notes
q110	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vilket påstående om judendomens historia i Sverige stämmer?	Which statement about Judaism's history in Sweden is correct?	أي عبارة عن تاريخ اليهودية في السويد صحيحة؟	a	Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870	Jews received full civil rights in Sweden only in 1870	حصل اليهود على حقوق مدنية كاملة في السويد فقط عام 1870	a: Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870 | b: Judendom kom till Sverige först efter år 2000 | c: Det finns inga judiska församlingar eller synagogor i dagens Sverige | d: Judendom är den största religionen i Sverige	a: Jews received full civil rights in Sweden only in 1870 | b: Judaism came to Sweden only after 2000 | c: There are no Jewish congregations or synagogues in Sweden today | d: Judaism is the largest religion in Sweden	a: حصل اليهود على حقوق مدنية كاملة في السويد فقط عام 1870 | b: جاءت اليهودية إلى السويد فقط بعد عام 2000 | c: لا توجد جماعات يهودية أو كنس يهودية في السويد اليوم | d: اليهودية هي أكبر دين في السويد	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870, och i dag finns flera judiska församlingar och synagogor; därför är alternativen om år 2000, inga församlingar eller största religion fel.	Judaism's history in Sweden can be traced back to the 18th century. Jews received full civil rights in Sweden only in 1870, and today there are several Jewish congregations and synagogues; therefore the options about the year 2000, no congregations, or being the largest religion are incorrect.	يمكن تتبع تاريخ اليهودية في السويد إلى القرن الثامن عشر. حصل اليهود على حقوق مدنية كاملة في السويد فقط عام 1870، واليوم توجد عدة جماعات يهودية وكنس؛ لذلك فالخيارات عن عام 2000 أو عدم وجود جماعات أو كونها أكبر دين غير صحيحة.	pending_native_review	pending_reviewer_notes
q111	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad är ett mål med religionskunskapen i svensk skola?	What is one goal of religion studies in Swedish schools?	ما أحد أهداف دراسة الأديان في المدارس السويدية؟	a	Att främja förståelse, tolerans och respekt för olikheter	To promote understanding, tolerance, and respect for differences	تعزيز الفهم والتسامح واحترام الاختلافات	a: Att främja förståelse, tolerans och respekt för olikheter | b: Att bestämma vilken religion elever ska tillhöra | c: Att förbjuda elever att tala om livsåskådningar | d: Att bara undervisa om en religion från Sverige	a: To promote understanding, tolerance, and respect for differences | b: To decide which religion pupils should belong to | c: To forbid pupils from talking about worldviews | d: To teach only about one religion from Sweden	a: تعزيز الفهم والتسامح واحترام الاختلافات | b: تحديد أي دين يجب أن ينتمي إليه التلاميذ | c: منع التلاميذ من الحديث عن الرؤى الحياتية | d: التدريس عن دين واحد فقط من السويد	Religionskunskapen ska ge elever en bred förståelse för olika religioner, trosuppfattningar och livsåskådningar från hela världen. Målet är att främja förståelse, tolerans och respekt för olikheter; därför är alternativen om tvång, förbud eller bara en religion fel.	Religion studies should give pupils a broad understanding of different religions, beliefs, and worldviews from around the world. The goal is to promote understanding, tolerance, and respect for differences; therefore the options about coercion, prohibition, or only one religion are incorrect.	ينبغي أن تعطي دراسة الأديان التلاميذ فهمًا واسعًا لأديان ومعتقدات ورؤى حياتية مختلفة من أنحاء العالم. والهدف هو تعزيز الفهم والتسامح واحترام الاختلافات؛ لذلك فالخيارات عن الإكراه أو المنع أو دين واحد فقط غير صحيحة.	pending_native_review	pending_reviewer_notes
q112	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	När byggdes Sveriges första moskéer?	When were Sweden's first mosques built?	متى بُنيت أولى المساجد في السويد؟	a	Under 1970-talet	During the 1970s	خلال سبعينيات القرن العشرين	a: Under 1970-talet | b: I början av 1900-talet | c: År 2000 | d: Under medeltiden	a: During the 1970s | b: At the beginning of the 20th century | c: In 2000 | d: During the Middle Ages	a: خلال سبعينيات القرن العشرين | b: في بداية القرن العشرين | c: في عام 2000 | d: خلال العصور الوسطى	I början av 1900-talet fanns bara ett fåtal muslimer i Sverige, och antalet ökade genom invandring efter andra världskriget. Under 1970-talet byggdes Sveriges första moskéer; år 2000 gäller Stockholms moské och medeltiden hör till andra delar av religionshistorien.	At the beginning of the 20th century there were only a few Muslims in Sweden, and the number increased through immigration after the Second World War. Sweden's first mosques were built during the 1970s; the year 2000 refers to Stockholm Mosque, and the Middle Ages belong to other parts of religious history.	في بداية القرن العشرين لم يكن في السويد إلا عدد قليل من المسلمين، ثم ازداد العدد من خلال الهجرة بعد الحرب العالمية الثانية. بُنيت أولى المساجد في السويد خلال سبعينيات القرن العشرين؛ أما عام 2000 فيشير إلى مسجد ستوكهولم، والعصور الوسطى تخص أجزاء أخرى من تاريخ الأديان.	pending_native_review	pending_reviewer_notes
q113	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vilka kristna kyrkor eller samfund finns i dagens Sverige?	Which Christian churches or communities exist in Sweden today?	ما الكنائس أو الطوائف المسيحية الموجودة في السويد اليوم؟	a	Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor	Orthodox churches, the Catholic Church, and Protestant churches	الكنائس الأرثوذكسية والكنيسة الكاثوليكية والكنائس البروتستانتية	a: Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor | b: Bara Svenska kyrkan och inga andra samfund | c: Endast buddhistiska och hinduiska tempel | d: Moskéer och muslimska bönelokaler	a: Orthodox churches, the Catholic Church, and Protestant churches | b: Only the Church of Sweden and no other communities | c: Only Buddhist and Hindu temples | d: Mosques and Muslim prayer rooms	a: الكنائس الأرثوذكسية والكنيسة الكاثوليكية والكنائس البروتستانتية | b: كنيسة السويد فقط ولا توجد طوائف أخرى | c: المعابد البوذية والهندوسية فقط | d: مساجد وأماكن صلاة إسلامية	I dagens Sverige finns många kristna samfund som representerar olika traditioner och trosinriktningar. Exempel är ortodoxa kyrkor, katolska kyrkan och olika protestantiska kyrkor; alternativen om bara Svenska kyrkan, buddhistiska och hinduiska tempel eller moskéer beskriver andra eller för snäva delar.	In present-day Sweden there are many Christian communities representing different traditions and beliefs. Examples include Orthodox churches, the Catholic Church, and different Protestant churches; the options about only the Church of Sweden, Buddhist and Hindu temples, or mosques describe other or too narrow parts.	في السويد اليوم توجد طوائف مسيحية كثيرة تمثل تقاليد واتجاهات إيمانية مختلفة. ومن أمثلتها الكنائس الأرثوذكسية والكنيسة الكاثوليكية وكنائس بروتستانتية مختلفة؛ أما الخيارات عن كنيسة السويد فقط أو المعابد البوذية والهندوسية أو المساجد فهي تصف أجزاء أخرى أو ضيقة جدًا.	pending_native_review	pending_reviewer_notes
q114	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad bidrog till kontakter med hinduer och buddhister i Sverige under 1900-talet?	What contributed to contacts with Hindus and Buddhists in Sweden during the 20th century?	ما الذي ساهم في الاتصالات مع الهندوس والبوذيين في السويد خلال القرن العشرين؟	a	Resor till Asien och ökat intresse för meditation och yoga	Travel to Asia and increased interest in meditation and yoga	السفر إلى آسيا وزيادة الاهتمام بالتأمل واليوغا	a: Resor till Asien och ökat intresse för meditation och yoga | b: Byggandet av Sveriges första moskéer under 1970-talet | c: Nationaldagen som helgdag genom ett riksdagsbeslut | d: Svenska kyrkans separation från staten år 2000	a: Travel to Asia and increased interest in meditation and yoga | b: The building of Sweden's first mosques during the 1970s | c: National Day becoming a public holiday through a Riksdag decision | d: The Church of Sweden's separation from the state in 2000	a: السفر إلى آسيا وزيادة الاهتمام بالتأمل واليوغا | b: بناء أولى المساجد في السويد خلال سبعينيات القرن العشرين | c: أصبح اليوم الوطني عطلة رسمية بقرار من البرلمان | d: انفصال كنيسة السويد عن الدولة عام 2000	Kontakterna med hinduer och buddhister i Sverige började främst under 1900-talet, bland annat genom resor till Asien och ett ökat intresse för meditation och yoga. De andra alternativen handlar i stället om islam, nationaldagen eller relationen mellan kyrka och stat.	Contacts with Hindus and Buddhists in Sweden mainly began during the 20th century, including through travel to Asia and increased interest in meditation and yoga. The other options instead concern Islam, National Day, or the relationship between church and state.	بدأت الاتصالات مع الهندوس والبوذيين في السويد أساسًا خلال القرن العشرين، ومنها السفر إلى آسيا وزيادة الاهتمام بالتأمل واليوغا. أما الخيارات الأخرى فتتعلق بالإسلام أو اليوم الوطني أو العلاقة بين الكنيسة والدولة.	pending_native_review	pending_reviewer_notes
q115	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad blev tillåtet för svenskar år 1860?	What became permitted for Swedes in 1860?	ما الذي أصبح مسموحًا للسويديين عام 1860؟	a	Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund	To leave the Church of Sweden, but only if they joined another Christian community	مغادرة كنيسة السويد، لكن فقط إذا انضم الشخص إلى طائفة مسيحية أخرى	a: Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund | b: Att helt fritt välja vilken religion som helst eller ingen religion alls | c: Att staten och Svenska kyrkan skildes åt | d: Att alla gamla kyrkor i Sverige blev statliga myndigheter	a: To leave the Church of Sweden, but only if they joined another Christian community | b: To freely choose any religion or none | c: That the state and the Church of Sweden separated | d: That all old churches in Sweden became government agencies	a: مغادرة كنيسة السويد، لكن فقط إذا انضم الشخص إلى طائفة مسيحية أخرى | b: اختيار أي دين أو عدم اختيار أي دين بحرية كاملة | c: أن تنفصل الدولة وكنيسة السويد | d: أن تصبح كل الكنائس القديمة في السويد هيئات حكومية	År 1860 blev det tillåtet för svenskar att lämna Svenska kyrkan, men bara om de gick med i ett annat kristet samfund. Full frihet att välja religion eller ingen religion kom med religionsfrihetslagen 1951, och separationen mellan staten och Svenska kyrkan skedde år 2000.	In 1860, Swedes were allowed to leave the Church of Sweden, but only if they joined another Christian community. Full freedom to choose any religion or none came with the Religious Freedom Act of 1951, and the separation between the state and the Church of Sweden took place in 2000.	في عام 1860 سُمح للسويديين بمغادرة كنيسة السويد، لكن فقط إذا انضموا إلى طائفة مسيحية أخرى. أما الحرية الكاملة في اختيار دين أو عدم اختيار أي دين فجاءت مع قانون حرية الدين عام 1951، وانفصال الدولة عن كنيسة السويد حدث عام 2000.	pending_native_review	pending_reviewer_notes
q116	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad skyddar regeringsformen när det gäller religion?	What does the Instrument of Government protect regarding religion?	ماذا يحمي قانون شكل الحكم فيما يتعلق بالدين؟	a	Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro	The right to practice one’s religion and to be protected from discrimination because of belief	الحق في ممارسة الدين والحماية من التمييز بسبب المعتقد	a: Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro | b: Att staten väljer religion åt varje invånare | c: Att bara medlemmar i Svenska kyrkan får utöva religion | d: Att skolans religionskunskap ersätter alla andra ämnen	a: The right to practice one’s religion and to be protected from discrimination because of belief | b: That the state chooses a religion for each resident | c: That only members of the Church of Sweden may practice religion | d: That school religion studies replace all other subjects	a: الحق في ممارسة الدين والحماية من التمييز بسبب المعتقد | b: أن تختار الدولة دينًا لكل مقيم | c: أن أعضاء كنيسة السويد فقط يحق لهم ممارسة الدين | d: أن تحل دراسة الأديان في المدرسة محل كل المواد الأخرى	Regeringsformen är en av Sveriges grundlagar och ger alla rätt att utöva sin religion. Den innebär också att ingen får diskrimineras på grund av sin tro eller religiösa uppfattning; de andra alternativen går emot religionsfriheten eller blandar ihop den med skolan.	The Instrument of Government is one of Sweden’s constitutional laws and gives everyone the right to practice their religion. It also means no one may be discriminated against because of faith or religious belief; the other options contradict religious freedom or confuse it with school.	قانون شكل الحكم هو أحد القوانين الأساسية في السويد، ويمنح الجميع الحق في ممارسة دينهم. كما يعني أنه لا يجوز التمييز ضد أي شخص بسبب إيمانه أو رأيه الديني؛ والخيارات الأخرى تخالف حرية الدين أو تخلطها بالمدرسة.	pending_native_review	pending_reviewer_notes
q117	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka kristna högtider firar många svenskar även om de inte ser sig som religiösa?	Which Christian holidays do many Swedes celebrate even if they do not see themselves as religious?	أي أعياد مسيحية يحتفل بها كثير من السويديين حتى لو لم يروا أنفسهم متدينين؟	a	Jul och påsk	Christmas and Easter	عيد الميلاد وعيد الفصح	a: Jul och påsk | b: Id al-fitr och Newroz | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och midsommar	a: Christmas and Easter | b: Eid al-Fitr and Newroz | c: Sweden’s National Day and May Day | d: Walpurgis Night and Midsummer	a: عيد الميلاد وعيد الفصح | b: عيد الفطر ونوروز | c: اليوم الوطني السويدي والأول من مايو | d: ليلة فالبورغ ومنتصف الصيف	Kristendomen har lämnat många kulturella spår i Sverige. Många svenskar firar fortfarande kristna högtider som jul och påsk även om de inte ser sig själva som religiösa; de andra alternativen beskriver andra traditioner eller högtider.	Christianity has left many cultural traces in Sweden. Many Swedes still celebrate Christian holidays such as Christmas and Easter even if they do not see themselves as religious; the other options describe other traditions or holidays.	تركت المسيحية آثارًا ثقافية كثيرة في السويد. ما زال كثير من السويديين يحتفلون بأعياد مسيحية مثل عيد الميلاد وعيد الفصح حتى لو لم يروا أنفسهم متدينين؛ والخيارات الأخرى تصف تقاليد أو أعيادًا أخرى.	pending_native_review	pending_reviewer_notes
q118	ar	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka religiösa ritualer är fortfarande vanliga i Sverige?	Which religious rituals are still common in Sweden?	ما الطقوس الدينية التي لا تزال شائعة في السويد؟	a	Dop, bröllop i kyrkan och kristen begravning	Baptisms, church weddings, and Christian funerals	المعمودية والزواج في الكنيسة والجنازات المسيحية	a: Dop, bröllop i kyrkan och kristen begravning | b: Endast statliga ceremonier utan religiösa inslag | c: Bara högtider som kommit med invandrare | d: Enbart gudstjänster på juldagen	a: Baptisms, church weddings, and Christian funerals | b: Only state ceremonies without religious elements | c: Only holidays that came with immigrants | d: Only church services on Christmas Day	a: المعمودية والزواج في الكنيسة والجنازات المسيحية | b: الطقوس الحكومية فقط من دون عناصر دينية | c: فقط الأعياد التي جاءت مع المهاجرين | d: فقط قداسات الكنيسة في يوم عيد الميلاد	Dop, bröllop i kyrkan och kristen begravning är fortfarande vanliga religiösa ritualer i Sverige, även bland medlemmar som inte beskriver sig som troende. De andra alternativen gör ritualerna för snäva eller blandar ihop dem med andra slags ceremonier och högtider.	Baptisms, church weddings, and Christian funerals are still common religious rituals in Sweden, even among members who do not describe themselves as believers. The other options make the rituals too narrow or confuse them with other kinds of ceremonies and holidays.	لا تزال المعمودية والزواج في الكنيسة والجنازات المسيحية طقوسًا دينية شائعة في السويد، حتى بين أعضاء لا يصفون أنفسهم بأنهم مؤمنون. والخيارات الأخرى تجعل الطقوس ضيقة جدًا أو تخلطها بأنواع أخرى من المراسم والأعياد.	pending_native_review	pending_reviewer_notes
