id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q089	uk	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Globalt samarbete	39	Vad arbetar Sida för?	What does Sida work to do?	Заради чого працює Sida?	a	Att minska fattigdom och förtryck i världen	To reduce poverty and oppression in the world	Зменшувати бідність і пригноблення у світі	a: Att minska fattigdom och förtryck i världen | b: Att döma brottmål i svenska domstolar | c: Att besluta vem som får rösta i riksdagsval | d: Att sända public service-program med reklam	a: To reduce poverty and oppression in the world | b: To judge criminal cases in Swedish courts | c: To decide who may vote in Riksdag elections | d: To broadcast public-service programmes with advertising	a: Зменшувати бідність і пригноблення у світі | b: Судити кримінальні справи в шведських судах | c: Вирішувати, хто може голосувати на виборах до Риксдагу | d: Транслювати програми суспільного мовлення з рекламою	Sida är en statlig myndighet som arbetar för att minska fattigdom och förtryck i världen. Genom Sida stödjer Sverige andra länder i att utveckla demokrati, jämställdhet, ekonomi och hållbara samhällen, därför är alternativet om fattigdom och förtryck rätt.	Sida is a government agency that works to reduce poverty and oppression in the world. Through Sida, Sweden supports other countries in developing democracy, gender equality, the economy, and sustainable societies, so the answer about poverty and oppression is correct.	Sida — це державний орган, який працює над зменшенням бідності та пригноблення у світі. Через Sida Швеція підтримує інші країни в розвитку демократії, гендерної рівності, економіки та сталих суспільств, тому відповідь про бідність і пригноблення правильна.	pending_native_review	pending_reviewer_notes
q090	uk	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Efter kalla krigets slut	40	Vad valde Sverige och Finland att göra efter Rysslands attack mot Ukraina 2022?	What did Sweden and Finland choose to do after Russia's attack on Ukraine in 2022?	Що вирішили зробити Швеція та Фінляндія після нападу Росії на Україну у 2022 році?	a	Nästan samtidigt ansöka om medlemskap i Nato	Apply for NATO membership at almost the same time	Майже одночасно подати заявки на членство в НАТО	a: Nästan samtidigt ansöka om medlemskap i Nato | b: Lämna EU:s europeiska samarbete | c: Avskaffa totalförsvaret | d: Stå utanför alla försvarsallianser permanent	a: Apply for NATO membership at almost the same time | b: Leave the EU’s European cooperation | c: Abolish total defence | d: Stay outside all defence alliances permanently	a: Майже одночасно подати заявки на членство в НАТО | b: Залишити європейську співпрацю ЄС | c: Скасувати тотальну оборону | d: Постійно залишатися поза всіма оборонними союзами	När Ryssland angrep Ukraina 2022 ökade oron för säkerheten i Norden. Sverige och Finland valde därför att nästan samtidigt ansöka om medlemskap i Nato, och Sverige blev medlem 2024.	When Russia attacked Ukraine in 2022, concern about security in the Nordic region increased. Sweden and Finland therefore chose to apply for NATO membership at almost the same time, and Sweden became a member in 2024.	Коли Росія напала на Україну у 2022 році, занепокоєння щодо безпеки в Північному регіоні зросло. Тому Швеція та Фінляндія вирішили майже одночасно подати заявки на членство в НАТО, а Швеція стала членом у 2024 році.	pending_native_review	pending_reviewer_notes
q091	uk	11	Ch. 11 · Sweden and the outside world	Sverige och omvärlden	Sveriges försvar	40	Det svenska totalförsvaret omfattar både det militära försvaret och det civila försvaret.	Swedish total defence includes both military defence and civil defence.	Шведська тотальна оборона включає як військову оборону, так і цивільну оборону.	true	Sant	True	Правда	true: Sant | false: Falskt	true: True | false: False	true: Правда | false: Неправда	Sverige ansvarar för att skydda landet och dess invånare. Det svenska totalförsvaret omfattar både det militära försvaret och det civila försvaret.	Sweden is responsible for protecting the country and its residents. Swedish total defence includes both military defence and civil defence.	Швеція відповідає за захист країни та її мешканців. Шведська тотальна оборона включає як військову оборону, так і цивільну оборону.	pending_native_review	pending_reviewer_notes
q092	uk	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad betyder det att Sverige är en sekulär stat?	What does it mean that Sweden is a secular state?	Що означає, що Швеція є світською державою?	a	Staten är religiöst neutral och varken tar ställning för eller diskriminerar någon religion	The state is religiously neutral and neither takes sides for nor discriminates against any religion	Держава є релігійно нейтральною і не підтримує та не дискримінує жодну релігію	a: Staten är religiöst neutral och varken tar ställning för eller diskriminerar någon religion | b: Alla måste tillhöra samma religion | c: Religion är förbjuden i hemmet | d: Kommuner bestämmer varje persons tro	a: The state is religiously neutral and neither takes sides for nor discriminates against any religion | b: Everyone must belong to the same religion | c: Religion is forbidden in the home | d: Municipalities decide each person’s faith	a: Держава є релігійно нейтральною і не підтримує та не дискримінує жодну релігію | b: Усі мають належати до однієї релігії | c: Релігія заборонена вдома | d: Муніципалітети вирішують віру кожної людини	Sverige är en sekulär stat, vilket betyder att staten är religiöst neutral och inte tar ställning för eller diskriminerar någon religion. Staten garanterar också rätten att själv bestämma om man vill tillhöra en religion, därför är alternativet om religiös neutralitet rätt.	Sweden is a secular state, which means the state is religiously neutral and does not take sides for or discriminate against any religion. The state also guarantees the right to decide whether to belong to a religion, so the option about religious neutrality is correct.	Швеція є світською державою, тобто держава є релігійно нейтральною і не підтримує та не дискримінує жодну релігію. Держава також гарантує право самостійно вирішувати, чи належати до релігії, тому варіант про релігійну нейтральність правильний.	pending_native_review	pending_reviewer_notes
q093	uk	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vilken lag markerade religionsfrihetens slutliga genombrott 1951?	Which law marked the final breakthrough for religious freedom in 1951?	Який закон ознаменував остаточний прорив релігійної свободи у 1951 році?	a	Religionsfrihetslagen	The Religious Freedom Act	Закон про свободу релігії	a: Religionsfrihetslagen | b: Tryckfrihetsförordningen | c: Successionsordningen | d: Semesterlagen	a: The Religious Freedom Act | b: The Freedom of the Press Act | c: The Act of Succession | d: The Annual Leave Act	a: Закон про свободу релігії | b: Закон про свободу друку | c: Акт про престолонаслідування | d: Закон про щорічну відпустку	Religionsfrihetslagen 1951 markerade religionsfrihetens slutliga genombrott. Lagen gjorde det möjligt att helt fritt välja religion eller att inte tillhöra någon religion alls, därför är Religionsfrihetslagen rätt svar.	The Religious Freedom Act in 1951 marked the final breakthrough for religious freedom. The law made it possible to choose any religion freely, or not belong to a religion at all, so the Religious Freedom Act is the correct answer.	Закон про свободу релігії 1951 року ознаменував остаточний прорив релігійної свободи. Закон дав змогу повністю вільно обирати будь-яку релігію або взагалі не належати до жодної релігії, тому Закон про свободу релігії є правильною відповіддю.	pending_native_review	pending_reviewer_notes
q094	uk	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	År 2000 blev Svenska kyrkan ett trossamfund bland flera när staten och Svenska kyrkan skildes åt.	In 2000, the Church of Sweden became one faith community among several when the state and the Church of Sweden separated.	У 2000 році, коли держава і Церква Швеції розділилися, Церква Швеції стала однією з кількох релігійних громад.	true	Sant	True	Правда	true: Sant | false: Falskt	true: True | false: False	true: Правда | false: Неправда	Staten och Svenska kyrkan skildes åt år 2000. Då blev Svenska kyrkan ett av flera trossamfund i samhället, samtidigt som Svenska kyrkan fortfarande är Sveriges största kristna samfund.	The state and the Church of Sweden separated in 2000. The Church of Sweden then became one faith community among several in society, while still being Sweden's largest Christian faith community.	Держава і Церква Швеції розділилися у 2000 році. Тоді Церква Швеції стала однією з кількох релігійних громад у суспільстві, водночас залишаючись найбільшою християнською громадою Швеції.	pending_native_review	pending_reviewer_notes
q095	uk	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vilken tradition har Svenska kyrkan historiska rötter i?	Which tradition does the Church of Sweden have historical roots in?	У якій традиції має історичні корені Церква Швеції?	a	Den lutherska, protestantiska traditionen	The Lutheran Protestant tradition	Лютеранська протестантська традиція	a: Den lutherska, protestantiska traditionen | b: Den buddhistiska traditionen | c: Den hinduiska traditionen | d: Den islamiska traditionen	a: The Lutheran Protestant tradition | b: The Buddhist tradition | c: The Hindu tradition | d: The Islamic tradition	a: Лютеранська протестантська традиція | b: Буддійська традиція | c: Індуїстська традиція | d: Ісламська традиція	Svenska kyrkan har historiska rötter i den lutherska, protestantiska traditionen som grundades på 1500-talet. Sverige var tidigare ett katolskt land under medeltiden, därför är den lutherska, protestantiska traditionen rätt svar.	The Church of Sweden has historical roots in the Lutheran Protestant tradition founded in the 16th century. Sweden was previously a Catholic country during the Middle Ages, so the Lutheran Protestant tradition is the correct answer.	Церква Швеції має історичні корені в лютеранській протестантській традиції, заснованій у XVI столітті. Раніше, у середньовіччі, Швеція була католицькою країною, тому лютеранська протестантська традиція є правильною відповіддю.	pending_native_review	pending_reviewer_notes
q096	uk	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	Vilken religion beskrivs som den näst största i Sverige?	Which religion is described as the second largest in Sweden?	Яка релігія описується як друга за величиною у Швеції?	b	Islam	Islam	Іслам	a: Judendom | b: Islam | c: Hinduism | d: Buddhism	a: Judaism | b: Islam | c: Hinduism | d: Buddhism	a: Юдаїзм | b: Іслам | c: Індуїзм | d: Буддизм	Islam är numera den näst största religionen i Sverige, och det finns moskéer och bönelokaler över hela landet. Antalet muslimer ökade genom invandring efter andra världskriget, därför är Islam rätt svar.	Islam is now the second-largest religion in Sweden, and there are mosques and prayer rooms throughout the country. The number of Muslims increased through immigration after the Second World War, so Islam is the correct answer.	Іслам нині є другою за величиною релігією у Швеції, і по всій країні є мечеті та молитовні приміщення. Кількість мусульман зросла через імміграцію після Другої світової війни, тому Іслам є правильною відповіддю.	pending_native_review	pending_reviewer_notes
q097	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nyår	45	Vad är vanligt att göra på nyårsafton den 31 december i Sverige?	How is New Year’s Eve on 31 December commonly celebrated in Sweden?	Як зазвичай святкують новорічну ніч 31 грудня у Швеції?	a	Fira med fester och middagar och på natten med fyrverkerier	Celebrate with parties and dinners and at night with fireworks	Святкувати вечірками й вечерями, а вночі феєрверками	a: Fira med fester och middagar och på natten med fyrverkerier | b: Stora brasor och vårsånger | c: Demonstrationer på arbetarnas dag | d: Ceremonier för nya medborgare	a: Celebrate with parties and dinners and at night with fireworks | b: Large bonfires and spring songs | c: May Day demonstrations | d: Ceremonies for new citizens	a: Святкувати вечірками й вечерями, а вночі феєрверками | b: Великі вогнища та весняні пісні | c: Демонстрації в день працівників | d: Церемонії для нових громадян	Nyårsafton den 31 december firas ofta med fester och middagar med vänner och familj. Det nya årets ankomst firas på natten med fyrverkerier, därför är alternativet om fester, middagar och fyrverkerier rätt.	New Year’s Eve on 31 December is often celebrated with parties and dinners with friends and family. The arrival of the new year is celebrated at night with fireworks, so the option about parties, dinners, and fireworks is correct.	Новорічну ніч 31 грудня часто святкують вечірками й вечерями з друзями та родиною. Прихід нового року вночі святкують феєрверками, тому варіант про вечірки, вечері та феєрверки правильний.	pending_native_review	pending_reviewer_notes
q098	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Sveriges nationaldag	46	Vad brukar hända på Sveriges nationaldag den 6 juni?	What usually happens on Sweden’s National Day, 6 June?	Що зазвичай відбувається на Національний день Швеції 6 червня?	a	Flaggan hissas, tal hålls och många kommuner välkomnar nya medborgare	Flags are raised, speeches are held, and many municipalities welcome new citizens	Підіймають прапори, виголошують промови, і багато муніципалітетів вітають нових громадян	a: Flaggan hissas, tal hålls och många kommuner välkomnar nya medborgare | b: Arbetarrörelsen arrangerar demonstrationer | c: Det nya året firas på natten med fyrverkerier | d: Luciafirandet sprider ljus när året är som mörkast	a: Flags are raised, speeches are held, and many municipalities welcome new citizens | b: The labour movement arranges demonstrations | c: The new year is celebrated at night with fireworks | d: The Lucia celebration spreads light at the darkest time of year	a: Підіймають прапори, виголошують промови, і багато муніципалітетів вітають нових громадян | b: Робітничий рух організовує демонстрації | c: Новий рік святкують уночі феєрверками | d: Святкування Люсії поширює світло в найтемнішу пору року	Den 6 juni är Sveriges nationaldag, och dagen blev helgdag genom ett riksdagsbeslut 2005. På nationaldagen hissas flaggan, tal hålls och många kommuner ordnar ceremonier för att välkomna nya medborgare.	6 June is Sweden’s National Day, and it became a public holiday through a Riksdag decision in 2005. On National Day, flags are raised, speeches are held, and many municipalities arrange ceremonies to welcome new citizens.	6 червня — Національний день Швеції, який став державним святом за рішенням Риксдагу у 2005 році. У Національний день підіймають прапори, виголошують промови, і багато муніципалітетів організовують церемонії для привітання нових громадян.	pending_native_review	pending_reviewer_notes
q099	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Midsommar	46	När firas midsommarafton i Sverige?	When is Midsummer Eve celebrated in Sweden?	Коли у Швеції святкують переддень Мідсоммара?	a	På en fredag mellan 19 och 25 juni	On a Friday between 19 and 25 June	У п’ятницю між 19 і 25 червня	a: På en fredag mellan 19 och 25 juni | b: På nyårsafton den 31 december | c: På Valborgsmässoafton den 30 april | d: På Luciadagen den 13 december	a: On a Friday between 19 and 25 June | b: On New Year’s Eve, 31 December | c: On Walpurgis Night, 30 April | d: On Lucia Day, 13 December	a: У п’ятницю між 19 і 25 червня | b: У новорічну ніч, 31 грудня | c: У Вальпургієву ніч, 30 квітня | d: На День Люсії, 13 грудня	Midsommarafton firas alltid på en fredag mellan 19 juni och 25 juni. Firandet välkomnar sommaren och ljuset och har äldre rötter från tiden före kristendomen, med utomhusfester, blomsterkransar, dans och lek runt midsommarstången samt mat som sill, färskpotatis och jordgubbar.	Midsummer Eve is always celebrated on a Friday between 19 and 25 June. The celebration welcomes summer and light and has older roots from before Christianity, with outdoor parties, flower wreaths, dancing and playing around a midsummer pole, and food such as herring, new potatoes, and strawberries.	Переддень Мідсоммара завжди святкують у п’ятницю між 19 і 25 червня. Свято вітає літо й світло та має давні корені з дохристиянських часів: вечірки надворі, квіткові вінки, танці й ігри навколо мідсоммарського стовпа, а також їжа, як-от оселедець, молода картопля та полуниця.	pending_native_review	pending_reviewer_notes
q100	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Lucia	47	Vad handlar luciafirandet mycket om i Sverige?	What is the Lucia celebration largely about in Sweden?	Про що значною мірою йдеться у святкуванні Люсії у Швеції?	a	Att sprida ljus när året är som mörkast	Spreading light when the year is at its darkest	Поширення світла, коли рік є найтемнішим	a: Att sprida ljus när året är som mörkast | b: Att välkomna våren med stora brasor | c: Att fira nationaldagen med tal | d: Att ordna demonstrationer på arbetarnas dag	a: Spreading light when the year is at its darkest | b: Welcoming spring with large bonfires | c: Celebrating National Day with speeches | d: Holding May Day demonstrations	a: Поширення світла, коли рік є найтемнішим | b: Зустріч весни великими вогнищами | c: Святкування Національного дня промовами | d: Проведення демонстрацій у день працівників	Luciafirandet handlar mycket om att sprida ljus när det är som mörkast på året. Firandet hör till den 13 december och kan innehålla luciatåg där en person är Lucia, bär ljuskrona och sjunger särskilda sånger tillsammans med andra deltagare.	The Lucia celebration is largely about spreading light when the year is at its darkest. The celebration is linked to 13 December and can include Lucia processions where one person is Lucia, wears a crown of lights, and sings special songs with other participants.	Святкування Люсії значною мірою пов’язане з поширенням світла в найтемнішу пору року. Свято пов’язане з 13 грудня і може включати процесії Люсії, де одна людина є Люсією, носить корону зі світлами та співає особливі пісні з іншими учасниками.	pending_native_review	pending_reviewer_notes
q101	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Påsk	45	Vilken högtid firas någon gång i mars eller april och hör ihop med långfredagen och påskdagen?	Which holiday is celebrated sometime in March or April and is connected with Good Friday and Easter Sunday?	Яке свято відзначають колись у березні або квітні, і воно пов’язане зі Страсною п’ятницею та Великодньою неділею?	a	Påsk	Easter	Великдень	a: Påsk | b: Advent | c: Första maj | d: Alla helgons dag	a: Easter | b: Advent | c: May Day | d: All Saints’ Day	a: Великдень | b: Адвент | c: Перше травня | d: День усіх святих	Påsk firas någon gång i mars eller april och hör ihop med långfredagen och påskdagen. Långfredagen uppmärksammar Jesu död och påskdagen hans uppståndelse, medan advent, första maj och Alla helgons dag hör till andra delar av året.	Easter is celebrated sometime in March or April and is connected with Good Friday and Easter Sunday. Good Friday commemorates Jesus' death, and Easter Sunday celebrates his resurrection, while Advent, May Day, and All Saints' Day belong to other parts of the year.	Великдень відзначають колись у березні або квітні, і він пов’язаний зі Страсною п’ятницею та Великодньою неділею. Страсна п’ятниця вшановує смерть Ісуса, а Великодня неділя — його воскресіння, тоді як Адвент, Перше травня та День усіх святих належать до інших частин року.	pending_native_review	pending_reviewer_notes
q102	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Valborgsmässoafton	46	Vad är typiskt för valborgsmässoafton den 30 april i Sverige?	What is typical of Walpurgis Night, 30 April, in Sweden?	Що є типовим для Вальпургієвої ночі 30 квітня у Швеції?	a	Brasor, vårsånger och ibland ett tal till våren	Bonfires, spring songs, and sometimes a speech welcoming spring	Вогнища, весняні пісні й іноді промова для вітання весни	a: Brasor, vårsånger och ibland ett tal till våren | b: Fyrverkerier vid midnatt för att fira det nya året | c: Demonstrationer och tal om sociala och politiska frågor | d: Luciatåg med ljuskrona och särskilda sånger	a: Bonfires, spring songs, and sometimes a speech welcoming spring | b: Fireworks at midnight to celebrate the new year | c: Demonstrations and speeches about social and political issues | d: Lucia processions with a crown of lights and special songs	a: Вогнища, весняні пісні й іноді промова для вітання весни | b: Феєрверки опівночі для святкування нового року | c: Демонстрації та промови про соціальні й політичні питання | d: Процесії Люсії з короною зі світлами та особливими піснями	På valborgsmässoafton den 30 april välkomnar många våren med stora brasor på kvällen. Vid brasan sjungs ofta traditionella vårsånger, och ibland håller någon ett tal till våren; fyrverkerier, första maj-demonstrationer och luciatåg hör till andra högtider.	On Walpurgis Night, 30 April, many people welcome spring with large evening bonfires. Traditional spring songs are often sung by the bonfire, and sometimes someone gives a speech welcoming spring; fireworks, May Day demonstrations, and Lucia processions belong to other holidays.	У Вальпургієву ніч 30 квітня багато людей вітають весну великими вечірніми вогнищами. Біля вогнища часто співають традиційні весняні пісні, а іноді хтось виголошує промову для вітання весни; феєрверки, першотравневі демонстрації та процесії Люсії належать до інших свят.	pending_native_review	pending_reviewer_notes
q103	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Första maj	46	Vad uppmärksammas på första maj i Sverige?	What is marked on May Day in Sweden?	Що відзначають першого травня у Швеції?	a	Arbetarnas dag med demonstrationer och tal	International Workers' Day with demonstrations and speeches	День працівників із демонстраціями та промовами	a: Arbetarnas dag med demonstrationer och tal | b: Det nya året med fester och fyrverkerier | c: Våren med brasor och vårsånger | d: Lucia med ljuskrona och lussebullar	a: International Workers' Day with demonstrations and speeches | b: The new year with parties and fireworks | c: Spring with bonfires and spring songs | d: Lucia with a crown of lights and saffron buns	a: День працівників із демонстраціями та промовами | b: Новий рік із вечірками та феєрверками | c: Весна з вогнищами та весняними піснями | d: Люсія з короною зі світлами та шафрановими булочками	Första maj är arbetarnas dag internationellt och är en helgdag i Sverige. Dagen uppmärksammas av arbetarrörelsen med demonstrationer runt om i landet, och personer från fackförbund, politiska partier och andra grupper håller tal om sociala och politiska frågor.	May Day is International Workers’ Day and a public holiday in Sweden. The labour movement marks the day with demonstrations around the country, and people from trade unions, political parties, and other groups give speeches about social and political issues.	Перше травня — це Міжнародний день працівників і державне свято у Швеції. Робітничий рух відзначає цей день демонстраціями по всій країні, а люди з профспілок, політичних партій та інших груп виголошують промови про соціальні й політичні питання.	pending_native_review	pending_reviewer_notes
q104	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Alla helgons dag	46	Vad är vanligt att göra på Alla helgons dag i Sverige?	How is All Saints’ Day commonly observed in Sweden?	Що зазвичай роблять у День усіх святих у Швеції?	a	Tända ljus på gravar för att minnas och hedra dem som har dött	Light candles on graves to remember and honour people who have died	Запалювати свічки на могилах, щоб пам’ятати й вшанувати померлих	a: Tända ljus på gravar för att minnas och hedra dem som har dött | b: Öppna en adventskalender varje dag fram till julafton | c: Fira det nya året på natten med fyrverkerier | d: Välkomna våren med stora brasor	a: Light candles on graves to remember and honour people who have died | b: Open an Advent calendar every day until Christmas Eve | c: Celebrate the new year at night with fireworks | d: Welcome spring with large bonfires	a: Запалювати свічки на могилах, щоб пам’ятати й вшанувати померлих | b: Відкривати адвент-календар щодня до Святвечора | c: Святкувати новий рік уночі феєрверками | d: Вітати весну великими вогнищами	Alla helgons dag är en kristen helgdag då många går till kyrkogården och tänder ljus på släktingars och vänners gravar. Ljusen används för att minnas och hedra dem som har dött; adventskalender, nyårsfyrverkerier och valborgsbrasor hör till andra högtider.	All Saints’ Day is a Christian holiday when many people go to the cemetery and light candles on relatives’ and friends’ graves. The candles are used to remember and honour people who have died; Advent calendars, New Year fireworks, and Walpurgis bonfires belong to other holidays.	День усіх святих — це християнське свято, коли багато людей ідуть на цвинтар і запалюють свічки на могилах родичів і друзів. Свічки використовують, щоб пам’ятати й вшанувати померлих; адвент-календар, новорічні феєрверки та вальпургієві вогнища належать до інших свят.	pending_native_review	pending_reviewer_notes
q105	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Advent	47	När infaller advent i Sverige?	When does Advent occur in Sweden?	Коли у Швеції припадає Адвент?	a	De fyra söndagarna före juldagen den 25 december	The four Sundays before Christmas Day, 25 December	Чотири неділі перед Різдвом, 25 грудня	a: De fyra söndagarna före juldagen den 25 december | b: En lördag i slutet av oktober eller början av november | c: På valborgsmässoafton den 30 april | d: På luciadagen den 13 december	a: The four Sundays before Christmas Day, 25 December | b: A Saturday at the end of October or beginning of November | c: On Walpurgis Night, 30 April | d: On Lucia Day, 13 December	a: Чотири неділі перед Різдвом, 25 грудня | b: Субота наприкінці жовтня або на початку листопада | c: У Вальпургієву ніч, 30 квітня | d: На День Люсії, 13 грудня	Advent infaller de fyra söndagarna före juldagen den 25 december och var traditionellt en förberedelseperiod inför julen. Alternativen om Alla helgons dag, valborgsmässoafton och luciadagen beskriver andra högtider.	Advent occurs on the four Sundays before Christmas Day, 25 December, and was traditionally a period of preparation for Christmas. The options about All Saints’ Day, Walpurgis Night, and Lucia Day describe other holidays.	Адвент припадає на чотири неділі перед Різдвом, 25 грудня, і традиційно був періодом підготовки до Різдва. Варіанти про День усіх святих, Вальпургієву ніч і День Люсії описують інші свята.	pending_native_review	pending_reviewer_notes
q106	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Jul	47	Vad är vanligt att familjer gör på julafton den 24 december i Sverige?	What do families commonly do on Christmas Eve, 24 December, in Sweden?	Що сім’ї зазвичай роблять у Святвечір, 24 грудня, у Швеції?	a	Att samlas, äta särskild julmat och ge varandra julklappar	To gather, eat special Christmas food, and give each other Christmas presents	Збиратися разом, їсти особливу різдвяну їжу та дарувати одне одному різдвяні подарунки	a: Att samlas, äta särskild julmat och ge varandra julklappar | b: Tända stora brasor och sjunga vårsånger | c: Delta i demonstrationer om sociala och politiska frågor | d: Fira det nya året med fyrverkerier vid midnatt	a: To gather, eat special Christmas food, and give each other Christmas presents | b: Light large bonfires and sing spring songs | c: Take part in demonstrations about social and political issues | d: Celebrate the new year with fireworks at midnight	a: Збиратися разом, їсти особливу різдвяну їжу та дарувати одне одному різдвяні подарунки | b: Запалювати великі вогнища та співати весняні пісні | c: Брати участь у демонстраціях про соціальні та політичні питання | d: Святкувати новий рік феєрверками опівночі	Julen är traditionellt en kristen högtid för att fira Jesu födelse och är också en stor familjehögtid i Sverige. På julafton samlas familjer ofta för att umgås, äta särskild julmat och ge julklappar; de andra alternativen hör till valborg, första maj och nyår.	Christmas is traditionally a Christian holiday celebrating the birth of Jesus, and it is also a major family holiday in Sweden. On Christmas Eve, families often gather to spend time together, eat special Christmas food, and give presents; the other options belong to Walpurgis Night, May Day, and New Year.	Різдво традиційно є християнським святом народження Ісуса, а у Швеції також великим сімейним святом. У Святвечір сім’ї часто збираються разом, їдять особливу різдвяну їжу та дарують подарунки; інші варіанти належать до Вальпургієвої ночі, Першого травня та Нового року.	pending_native_review	pending_reviewer_notes
q107	uk	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nya traditioner	47	Vilka högtider är exempel på traditioner som har kommit till Sverige med invandrare?	Which holidays are examples of traditions that have come to Sweden with immigrants?	Які свята є прикладами традицій, що прийшли до Швеції з іммігрантами?	a	Id al-fitr samt Nouruz och Newroz	Eid al-Fitr and Nouruz/Newroz	Ід аль-Фітр, а також Nouruz і Newroz	a: Id al-fitr samt Nouruz och Newroz | b: Midsommar och Lucia | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och alla helgons dag	a: Eid al-Fitr and Nouruz/Newroz | b: Midsummer and Lucia | c: Sweden’s National Day and May Day | d: Walpurgis Night and All Saints’ Day	a: Ід аль-Фітр, а також Nouruz і Newroz | b: Мідсоммар і Люсія | c: Національний день Швеції та Перше травня | d: Вальпургієва ніч і День усіх святих	Människor som flyttar till andra länder kan ta med sig traditioner och anpassa dem till nya platser. Exempel är Id al-fitr, som avslutar fastemånaden ramadan, och de persiska och kurdiska nyårstraditionerna Nouruz och Newroz vid vårdagjämningen.	People who move to other countries can bring traditions with them and adapt them to new places. Examples include Eid al-Fitr, which ends the fasting month of Ramadan, and the Persian and Kurdish New Year traditions Nouruz and Newroz at the spring equinox.	Люди, які переїжджають до інших країн, можуть приносити із собою традиції та пристосовувати їх до нових місць. Прикладами є Ід аль-Фітр, що завершує місяць посту Рамадан, а також перські та курдські новорічні традиції Nouruz і Newroz під час весняного рівнодення.	pending_native_review	pending_reviewer_notes
q108	uk	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad finns på olika platser i Sverige för buddhister och hinduer?	What exists in different places in Sweden for Buddhists and Hindus?	Що існує в різних місцях Швеції для буддистів та індусів?	a	Buddhistiska och hinduiska församlingar och tempel	Buddhist and Hindu congregations and temples	Буддистські та індуїстські громади й храми	a: Buddhistiska och hinduiska församlingar och tempel | b: Statliga myndigheter som väljer religion | c: Kommunala domstolar för religiösa frågor | d: Endast Svenska kyrkans församlingar	a: Buddhist and Hindu congregations and temples | b: Government agencies that choose religion | c: Municipal courts for religious questions | d: Only Church of Sweden congregations	a: Буддистські та індуїстські громади й храми | b: Державні органи, які обирають релігію | c: Муніципальні суди з релігійних питань | d: Лише парафії Церкви Швеції	Det finns både buddhistiska och hinduiska församlingar och tempel på olika platser i Sverige. Där genomförs böner, ritualer och religiösa fester; myndigheter, domstolar och Svenska kyrkan har inte den rollen.	There are both Buddhist and Hindu congregations and temples in different places in Sweden. Prayers, rituals, and religious festivals take place there; agencies, courts, and the Church of Sweden do not have that role.	У різних місцях Швеції є як буддистські, так і індуїстські громади та храми. Там проводять молитви, ритуали й релігійні свята; органи влади, суди та Церква Швеції не мають такої ролі.	pending_native_review	pending_reviewer_notes
