id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q105	zh-Hant	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Advent	47	När infaller advent i Sverige?	When does Advent occur in Sweden?	瑞典的將臨期在什麼時候？	a	De fyra söndagarna före juldagen den 25 december	The four Sundays before Christmas Day, 25 December	12 月 25 日聖誕節前的四個星期日	a: De fyra söndagarna före juldagen den 25 december | b: En lördag i slutet av oktober eller början av november | c: På valborgsmässoafton den 30 april | d: På luciadagen den 13 december	a: The four Sundays before Christmas Day, 25 December | b: A Saturday at the end of October or beginning of November | c: On Walpurgis Night, 30 April | d: On Lucia Day, 13 December	a: 12 月 25 日聖誕節前的四個星期日 | b: 十月底或十一月初的一個星期六 | c: 4 月 30 日瓦爾普吉斯之夜 | d: 12 月 13 日露西亞日	Advent infaller de fyra söndagarna före juldagen den 25 december och var traditionellt en förberedelseperiod inför julen. Alternativen om Alla helgons dag, valborgsmässoafton och luciadagen beskriver andra högtider.	Advent occurs on the four Sundays before Christmas Day, 25 December, and was traditionally a period of preparation for Christmas. The options about All Saints’ Day, Walpurgis Night, and Lucia Day describe other holidays.	將臨期是在 12 月 25 日聖誕節前的四個星期日，傳統上是聖誕節前的準備期。關於諸聖日、瓦爾普吉斯之夜和露西亞日的選項描述的是其他節日。	pending_native_review	pending_reviewer_notes
q106	zh-Hant	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Jul	47	Vad är vanligt att familjer gör på julafton den 24 december i Sverige?	What do families commonly do on Christmas Eve, 24 December, in Sweden?	在瑞典，家庭在 12 月 24 日平安夜通常會做什麼？	a	Att samlas, äta särskild julmat och ge varandra julklappar	To gather, eat special Christmas food, and give each other Christmas presents	聚在一起，吃特別的聖誕食物，互送聖誕禮物	a: Att samlas, äta särskild julmat och ge varandra julklappar | b: Tända stora brasor och sjunga vårsånger | c: Delta i demonstrationer om sociala och politiska frågor | d: Fira det nya året med fyrverkerier vid midnatt	a: To gather, eat special Christmas food, and give each other Christmas presents | b: Light large bonfires and sing spring songs | c: Take part in demonstrations about social and political issues | d: Celebrate the new year with fireworks at midnight	a: 聚在一起，吃特別的聖誕食物，互送聖誕禮物 | b: 點大型篝火並唱春天歌曲 | c: 參加關於社會和政治問題的示威 | d: 午夜以煙火慶祝新年	Julen är traditionellt en kristen högtid för att fira Jesu födelse och är också en stor familjehögtid i Sverige. På julafton samlas familjer ofta för att umgås, äta särskild julmat och ge julklappar; de andra alternativen hör till valborg, första maj och nyår.	Christmas is traditionally a Christian holiday celebrating the birth of Jesus, and it is also a major family holiday in Sweden. On Christmas Eve, families often gather to spend time together, eat special Christmas food, and give presents; the other options belong to Walpurgis Night, May Day, and New Year.	聖誕節傳統上是慶祝耶穌誕生的基督教節日，在瑞典也是重要的家庭節日。平安夜，家庭常聚在一起相處、吃特別的聖誕食物並送聖誕禮物；其他選項屬於瓦爾普吉斯、五一和新年。	pending_native_review	pending_reviewer_notes
q107	zh-Hant	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nya traditioner	47	Vilka högtider är exempel på traditioner som har kommit till Sverige med invandrare?	Which holidays are examples of traditions that have come to Sweden with immigrants?	哪些節日是隨移民來到瑞典的傳統例子？	a	Id al-fitr samt Nouruz och Newroz	Eid al-Fitr and Nouruz/Newroz	開齋節以及 Nouruz 和 Newroz	a: Id al-fitr samt Nouruz och Newroz | b: Midsommar och Lucia | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och alla helgons dag	a: Eid al-Fitr and Nouruz/Newroz | b: Midsummer and Lucia | c: Sweden’s National Day and May Day | d: Walpurgis Night and All Saints’ Day	a: 開齋節以及 Nouruz 和 Newroz | b: 仲夏節和露西亞 | c: 瑞典國慶日和五一節 | d: 瓦爾普吉斯之夜和諸聖日	Människor som flyttar till andra länder kan ta med sig traditioner och anpassa dem till nya platser. Exempel är Id al-fitr, som avslutar fastemånaden ramadan, och de persiska och kurdiska nyårstraditionerna Nouruz och Newroz vid vårdagjämningen.	People who move to other countries can bring traditions with them and adapt them to new places. Examples include Eid al-Fitr, which ends the fasting month of Ramadan, and the Persian and Kurdish New Year traditions Nouruz and Newroz at the spring equinox.	搬到其他國家的人可以帶來傳統，並使它們適應新的地方。例子包括結束齋月的開齋節，以及春分時的波斯和庫德新年傳統 Nouruz 和 Newroz。	pending_native_review	pending_reviewer_notes
q108	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad finns på olika platser i Sverige för buddhister och hinduer?	What exists in different places in Sweden for Buddhists and Hindus?	在瑞典不同地方，佛教徒和印度教徒有什麼？	a	Buddhistiska och hinduiska församlingar och tempel	Buddhist and Hindu congregations and temples	佛教和印度教社群及寺廟	a: Buddhistiska och hinduiska församlingar och tempel | b: Statliga myndigheter som väljer religion | c: Kommunala domstolar för religiösa frågor | d: Endast Svenska kyrkans församlingar	a: Buddhist and Hindu congregations and temples | b: Government agencies that choose religion | c: Municipal courts for religious questions | d: Only Church of Sweden congregations	a: 佛教和印度教社群及寺廟 | b: 選擇宗教的國家機關 | c: 處理宗教問題的市鎮法院 | d: 只有瑞典教會的堂區	Det finns både buddhistiska och hinduiska församlingar och tempel på olika platser i Sverige. Där genomförs böner, ritualer och religiösa fester; myndigheter, domstolar och Svenska kyrkan har inte den rollen.	There are both Buddhist and Hindu congregations and temples in different places in Sweden. Prayers, rituals, and religious festivals take place there; agencies, courts, and the Church of Sweden do not have that role.	瑞典不同地方有佛教和印度教社群及寺廟。在那裡會進行祈禱、儀式和宗教節慶；機關、法院和瑞典教會沒有這個角色。	pending_native_review	pending_reviewer_notes
q109	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilket påstående om religionens roll i Sverige stämmer?	Which statement about the role of religion in Sweden is correct?	關於宗教在瑞典的角色，哪個說法正確？	a	Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet	The role of religion has decreased, but religious questions have received more attention	宗教的角色已減少，但宗教問題受到更多關注	a: Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet | b: Alla religiösa högtider har förbjudits i Sverige | c: Bara en världsreligion är representerad i Sverige | d: Svenska kyrkans medlemsantal ökar	a: The role of religion has decreased, but religious questions have received more attention | b: All religious holidays have been banned in Sweden | c: Only one world religion is represented in Sweden | d: Church of Sweden membership is increasing	a: 宗教的角色已減少，但宗教問題受到更多關注 | b: 瑞典禁止了所有宗教節日 | c: 瑞典只代表一個世界宗教 | d: 瑞典教會會員數正在增加	Kristendomen har satt många kulturella spår i Sverige, men religionens roll i samhället har minskat. Samtidigt har religion och religiösa frågor fått större uppmärksamhet, och nästan alla världens religioner finns representerade i Sverige; därför är de andra alternativen fel.	Christianity has left many cultural traces in Sweden, but the role of religion in society has decreased. At the same time, religion and religious questions have received more attention, and almost all world religions are represented in Sweden; that makes the other options incorrect.	基督教在瑞典留下了許多文化痕跡，但宗教在社會中的角色已經減少。同時，宗教和宗教問題受到更多關注，幾乎所有世界宗教在瑞典都有代表；因此其他選項不正確。	pending_native_review	pending_reviewer_notes
q110	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vilket påstående om judendomens historia i Sverige stämmer?	Which statement about Judaism's history in Sweden is correct?	關於猶太教在瑞典的歷史，哪個說法正確？	a	Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870	Jews received full civil rights in Sweden only in 1870	猶太人在瑞典直到 1870 年才獲得完整公民權利	a: Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870 | b: Judendom kom till Sverige först efter år 2000 | c: Det finns inga judiska församlingar eller synagogor i dagens Sverige | d: Judendom är den största religionen i Sverige	a: Jews received full civil rights in Sweden only in 1870 | b: Judaism came to Sweden only after 2000 | c: There are no Jewish congregations or synagogues in Sweden today | d: Judaism is the largest religion in Sweden	a: 猶太人在瑞典直到 1870 年才獲得完整公民權利 | b: 猶太教直到 2000 年後才來到瑞典 | c: 今天瑞典沒有猶太社群或猶太會堂 | d: 猶太教是瑞典最大的宗教	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870, och i dag finns flera judiska församlingar och synagogor; därför är alternativen om år 2000, inga församlingar eller största religion fel.	Judaism's history in Sweden can be traced back to the 18th century. Jews received full civil rights in Sweden only in 1870, and today there are several Jewish congregations and synagogues; therefore the options about the year 2000, no congregations, or being the largest religion are incorrect.	猶太教在瑞典的歷史可以追溯到 18 世紀。猶太人在瑞典直到 1870 年才獲得完整公民權利，今天也有多個猶太社群和猶太會堂；因此關於 2000 年、沒有社群或是最大宗教的選項都不正確。	pending_native_review	pending_reviewer_notes
q111	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad är ett mål med religionskunskapen i svensk skola?	What is one goal of religion studies in Swedish schools?	瑞典學校宗教知識教育的一個目標是什麼？	a	Att främja förståelse, tolerans och respekt för olikheter	To promote understanding, tolerance, and respect for differences	促進對差異的理解、寬容和尊重	a: Att främja förståelse, tolerans och respekt för olikheter | b: Att bestämma vilken religion elever ska tillhöra | c: Att förbjuda elever att tala om livsåskådningar | d: Att bara undervisa om en religion från Sverige	a: To promote understanding, tolerance, and respect for differences | b: To decide which religion pupils should belong to | c: To forbid pupils from talking about worldviews | d: To teach only about one religion from Sweden	a: 促進對差異的理解、寬容和尊重 | b: 決定學生應屬於哪個宗教 | c: 禁止學生談論人生觀 | d: 只教授來自瑞典的一個宗教	Religionskunskapen ska ge elever en bred förståelse för olika religioner, trosuppfattningar och livsåskådningar från hela världen. Målet är att främja förståelse, tolerans och respekt för olikheter; därför är alternativen om tvång, förbud eller bara en religion fel.	Religion studies should give pupils a broad understanding of different religions, beliefs, and worldviews from around the world. The goal is to promote understanding, tolerance, and respect for differences; therefore the options about coercion, prohibition, or only one religion are incorrect.	宗教知識教育應讓學生廣泛了解世界各地不同的宗教、信仰和人生觀。目標是促進對差異的理解、寬容和尊重；強迫、禁止或只教一個宗教的選項不符合這一目標。	pending_native_review	pending_reviewer_notes
q112	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	När byggdes Sveriges första moskéer?	When were Sweden's first mosques built?	瑞典第一批清真寺是什麼時候建成的？	a	Under 1970-talet	During the 1970s	在 1970 年代	a: Under 1970-talet | b: I början av 1900-talet | c: År 2000 | d: Under medeltiden	a: During the 1970s | b: At the beginning of the 20th century | c: In 2000 | d: During the Middle Ages	a: 在 1970 年代 | b: 在 20 世紀初 | c: 在 2000 年 | d: 在中世紀	I början av 1900-talet fanns bara ett fåtal muslimer i Sverige, och antalet ökade genom invandring efter andra världskriget. Under 1970-talet byggdes Sveriges första moskéer; år 2000 gäller Stockholms moské och medeltiden hör till andra delar av religionshistorien.	At the beginning of the 20th century there were only a few Muslims in Sweden, and the number increased through immigration after the Second World War. Sweden's first mosques were built during the 1970s; the year 2000 refers to Stockholm Mosque, and the Middle Ages belong to other parts of religious history.	20 世紀初瑞典只有少數穆斯林，第二次世界大戰後人數因移民而增加。瑞典第一批清真寺是在 1970 年代建成的；2000 年指的是斯德哥爾摩清真寺，中世紀屬於其他宗教歷史脈絡。	pending_native_review	pending_reviewer_notes
q113	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vilka kristna kyrkor eller samfund finns i dagens Sverige?	Which Christian churches or communities exist in Sweden today?	今天瑞典有哪些基督教教會或團體？	a	Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor	Orthodox churches, the Catholic Church, and Protestant churches	東正教教會、天主教會和新教教會	a: Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor | b: Bara Svenska kyrkan och inga andra samfund | c: Endast buddhistiska och hinduiska tempel | d: Moskéer och muslimska bönelokaler	a: Orthodox churches, the Catholic Church, and Protestant churches | b: Only the Church of Sweden and no other communities | c: Only Buddhist and Hindu temples | d: Mosques and Muslim prayer rooms	a: 東正教教會、天主教會和新教教會 | b: 只有瑞典教會，沒有其他團體 | c: 只有佛教和印度教寺廟 | d: 清真寺和穆斯林禮拜場所	I dagens Sverige finns många kristna samfund som representerar olika traditioner och trosinriktningar. Exempel är ortodoxa kyrkor, katolska kyrkan och olika protestantiska kyrkor; alternativen om bara Svenska kyrkan, buddhistiska och hinduiska tempel eller moskéer beskriver andra eller för snäva delar.	In present-day Sweden there are many Christian communities representing different traditions and beliefs. Examples include Orthodox churches, the Catholic Church, and different Protestant churches; the options about only the Church of Sweden, Buddhist and Hindu temples, or mosques describe other or too narrow parts.	今天瑞典有許多基督教團體，代表不同傳統和信仰方向，例如東正教教會、天主教會和不同的新教教會。只說瑞典教會、佛教和印度教寺廟或清真寺，都描述了其他或過於狹窄的部分。	pending_native_review	pending_reviewer_notes
q114	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad bidrog till kontakter med hinduer och buddhister i Sverige under 1900-talet?	What contributed to contacts with Hindus and Buddhists in Sweden during the 20th century?	20 世紀瑞典與印度教徒和佛教徒接觸增加的原因是什麼？	a	Resor till Asien och ökat intresse för meditation och yoga	Travel to Asia and increased interest in meditation and yoga	前往亞洲旅行，以及對冥想和瑜伽興趣增加	a: Resor till Asien och ökat intresse för meditation och yoga | b: Byggandet av Sveriges första moskéer under 1970-talet | c: Nationaldagen som helgdag genom ett riksdagsbeslut | d: Svenska kyrkans separation från staten år 2000	a: Travel to Asia and increased interest in meditation and yoga | b: The building of Sweden's first mosques during the 1970s | c: National Day becoming a public holiday through a Riksdag decision | d: The Church of Sweden's separation from the state in 2000	a: 前往亞洲旅行，以及對冥想和瑜伽興趣增加 | b: 1970 年代瑞典第一批清真寺的興建 | c: 國慶日經議會決定成為公共假日 | d: 瑞典教會在 2000 年與國家分離	Kontakterna med hinduer och buddhister i Sverige började främst under 1900-talet, bland annat genom resor till Asien och ett ökat intresse för meditation och yoga. De andra alternativen handlar i stället om islam, nationaldagen eller relationen mellan kyrka och stat.	Contacts with Hindus and Buddhists in Sweden mainly began during the 20th century, including through travel to Asia and increased interest in meditation and yoga. The other options instead concern Islam, National Day, or the relationship between church and state.	瑞典與印度教徒和佛教徒的接觸主要在 20 世紀開始，其中包括前往亞洲旅行，以及對冥想和瑜伽的興趣增加。其他選項分別涉及伊斯蘭教、國慶日或教會與國家的關係。	pending_native_review	pending_reviewer_notes
q115	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad blev tillåtet för svenskar år 1860?	What became permitted for Swedes in 1860?	1860 年瑞典人被允許做什麼？	a	Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund	To leave the Church of Sweden, but only if they joined another Christian community	離開瑞典教會，但只有在加入另一個基督教團體時才可以	a: Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund | b: Att helt fritt välja vilken religion som helst eller ingen religion alls | c: Att staten och Svenska kyrkan skildes åt | d: Att alla gamla kyrkor i Sverige blev statliga myndigheter	a: To leave the Church of Sweden, but only if they joined another Christian community | b: To freely choose any religion or none | c: That the state and the Church of Sweden separated | d: That all old churches in Sweden became government agencies	a: 離開瑞典教會，但只有在加入另一個基督教團體時才可以 | b: 完全自由選擇任何宗教或完全不選宗教 | c: 國家和瑞典教會分離 | d: 瑞典所有舊教堂都成為政府機關	År 1860 blev det tillåtet för svenskar att lämna Svenska kyrkan, men bara om de gick med i ett annat kristet samfund. Full frihet att välja religion eller ingen religion kom med religionsfrihetslagen 1951, och separationen mellan staten och Svenska kyrkan skedde år 2000.	In 1860, Swedes were allowed to leave the Church of Sweden, but only if they joined another Christian community. Full freedom to choose any religion or none came with the Religious Freedom Act of 1951, and the separation between the state and the Church of Sweden took place in 2000.	1860 年瑞典人被允許離開瑞典教會，但只有在加入另一個基督教團體時才可以。完全自由選擇宗教或不選宗教要到 1951 年宗教自由法才實現，而國家與瑞典教會的分離發生在 2000 年。	pending_native_review	pending_reviewer_notes
q116	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad skyddar regeringsformen när det gäller religion?	What does the Instrument of Government protect regarding religion?	《政府組織法》在宗教方面保護什麼？	a	Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro	The right to practice one’s religion and to be protected from discrimination because of belief	實踐自己宗教的權利，以及因信仰而免受歧視的保護	a: Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro | b: Att staten väljer religion åt varje invånare | c: Att bara medlemmar i Svenska kyrkan får utöva religion | d: Att skolans religionskunskap ersätter alla andra ämnen	a: The right to practice one’s religion and to be protected from discrimination because of belief | b: That the state chooses a religion for each resident | c: That only members of the Church of Sweden may practice religion | d: That school religion studies replace all other subjects	a: 實踐自己宗教的權利，以及因信仰而免受歧視的保護 | b: 國家為每位居民選擇宗教 | c: 只有瑞典教會成員可以實踐宗教 | d: 學校宗教知識取代所有其他科目	Regeringsformen är en av Sveriges grundlagar och ger alla rätt att utöva sin religion. Den innebär också att ingen får diskrimineras på grund av sin tro eller religiösa uppfattning; de andra alternativen går emot religionsfriheten eller blandar ihop den med skolan.	The Instrument of Government is one of Sweden’s constitutional laws and gives everyone the right to practice their religion. It also means no one may be discriminated against because of faith or religious belief; the other options contradict religious freedom or confuse it with school.	《政府組織法》是瑞典基本法之一，保障每個人實踐自己宗教的權利，也表示任何人不得因信仰或宗教觀點而受歧視。其他選項違反宗教自由或把它和學校科目混淆。	pending_native_review	pending_reviewer_notes
q117	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka kristna högtider firar många svenskar även om de inte ser sig som religiösa?	Which Christian holidays do many Swedes celebrate even if they do not see themselves as religious?	許多瑞典人即使不認為自己有宗教信仰，也會慶祝哪些基督教節日？	a	Jul och påsk	Christmas and Easter	聖誕節和復活節	a: Jul och påsk | b: Id al-fitr och Newroz | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och midsommar	a: Christmas and Easter | b: Eid al-Fitr and Newroz | c: Sweden’s National Day and May Day | d: Walpurgis Night and Midsummer	a: 聖誕節和復活節 | b: 開齋節和 Newroz | c: 瑞典國慶日和五一 | d: 瓦爾普吉斯夜和仲夏節	Kristendomen har lämnat många kulturella spår i Sverige. Många svenskar firar fortfarande kristna högtider som jul och påsk även om de inte ser sig själva som religiösa; de andra alternativen beskriver andra traditioner eller högtider.	Christianity has left many cultural traces in Sweden. Many Swedes still celebrate Christian holidays such as Christmas and Easter even if they do not see themselves as religious; the other options describe other traditions or holidays.	基督教在瑞典留下了許多文化痕跡。許多瑞典人即使不認為自己有宗教信仰，仍會慶祝聖誕節和復活節等基督教節日；其他選項描述的是其他傳統或節日。	pending_native_review	pending_reviewer_notes
q118	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka religiösa ritualer är fortfarande vanliga i Sverige?	Which religious rituals are still common in Sweden?	哪些宗教儀式在瑞典仍然常見？	a	Dop, bröllop i kyrkan och kristen begravning	Baptisms, church weddings, and Christian funerals	洗禮、教堂婚禮和基督教葬禮	a: Dop, bröllop i kyrkan och kristen begravning | b: Endast statliga ceremonier utan religiösa inslag | c: Bara högtider som kommit med invandrare | d: Enbart gudstjänster på juldagen	a: Baptisms, church weddings, and Christian funerals | b: Only state ceremonies without religious elements | c: Only holidays that came with immigrants | d: Only church services on Christmas Day	a: 洗禮、教堂婚禮和基督教葬禮 | b: 只有沒有宗教內容的國家儀式 | c: 只有隨移民而來的節日 | d: 只有聖誕節當天的教堂禮拜	Dop, bröllop i kyrkan och kristen begravning är fortfarande vanliga religiösa ritualer i Sverige, även bland medlemmar som inte beskriver sig som troende. De andra alternativen gör ritualerna för snäva eller blandar ihop dem med andra slags ceremonier och högtider.	Baptisms, church weddings, and Christian funerals are still common religious rituals in Sweden, even among members who do not describe themselves as believers. The other options make the rituals too narrow or confuse them with other kinds of ceremonies and holidays.	洗禮、教堂婚禮和基督教葬禮在瑞典仍是常見的宗教儀式，即使有些參與者並不把自己描述為信徒。其他選項把儀式說得太狹窄，或與其他種類的典禮和節日混淆。	pending_native_review	pending_reviewer_notes
q119	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vad var Sverige under medeltiden innan Svenska kyrkans lutherska tradition växte fram?	What was Sweden during the Middle Ages before the Church of Sweden’s Lutheran tradition developed?	在瑞典教會的路德宗傳統形成之前，中世紀的瑞典是什麼？	a	Ett katolskt land	A Catholic country	一個天主教國家	a: Ett katolskt land | b: Ett buddhistiskt kungarike | c: Ett land utan kristna kyrkor | d: Ett land där islam var störst	a: A Catholic country | b: A Buddhist kingdom | c: A country without Christian churches | d: A country where Islam was largest	a: 一個天主教國家 | b: 一個佛教王國 | c: 一個沒有基督教教堂的國家 | d: 一個伊斯蘭教最大的國家	Svenska kyrkan har historiska rötter i den lutherska, protestantiska traditionen som grundades på 1500-talet. Innan dess, under medeltiden, var Sverige ett katolskt land, och därför är alternativen om buddhism, inga kristna kyrkor eller islam fel.	The Church of Sweden has historical roots in the Lutheran Protestant tradition founded in the 16th century. Before that, during the Middle Ages, Sweden was a Catholic country, so the options about Buddhism, no Christian churches, or Islam are incorrect.	瑞典教會的歷史根源在 16 世紀建立的路德宗新教傳統。在此之前的中世紀，瑞典是一個天主教國家；因此佛教、沒有基督教教堂或伊斯蘭教的選項都不正確。	pending_native_review	pending_reviewer_notes
q120	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vad fick judar rätt att göra i Sverige på 1700-talet?	What did Jews gain the right to do in Sweden in the 18th century?	18 世紀猶太人在瑞典獲得了什麼權利？	a	Bo i landet och utöva sin religion	Live in the country and practice their religion	住在國內並實踐自己的宗教	a: Bo i landet och utöva sin religion | b: Bli Sveriges största religiösa grupp | c: Bygga Sveriges första moskéer | d: Lämna Svenska kyrkan utan villkor	a: Live in the country and practice their religion | b: Become Sweden’s largest religious group | c: Build Sweden’s first mosques | d: Leave the Church of Sweden without conditions	a: 住在國內並實踐自己的宗教 | b: 成為瑞典最大的宗教群體 | c: 建造瑞典第一批清真寺 | d: 無條件離開瑞典教會	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Då fick judar rätt att bo och utöva sin religion i Sverige; de andra alternativen blandar ihop judendom med islam, religionsfrihetslagen eller en felaktig storleksordning.	Judaism’s history in Sweden can be traced back to the 18th century. At that time, Jews gained the right to live and practice their religion in Sweden; the other options confuse Judaism with Islam, the Religious Freedom Act, or an incorrect size ranking.	猶太教在瑞典的歷史可以追溯到 18 世紀。當時猶太人獲得在瑞典居住並實踐自己宗教的權利；其他選項把猶太教與伊斯蘭教、1951 年宗教自由法或錯誤的群體大小混淆。	pending_native_review	pending_reviewer_notes
q121	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	Vilka riktningar inom islam finns i svenska muslimska församlingar?	Which branches of Islam are found in Swedish Muslim congregations?	瑞典穆斯林會眾中有哪些伊斯蘭教派別？	a	Sunni och shia	Sunni and Shia	遜尼派和什葉派	a: Sunni och shia | b: Katolska och ortodoxa kyrkor | c: Hinduism och buddhism | d: Lutheransk och protestantisk tradition	a: Sunni and Shia | b: Catholic and Orthodox churches | c: Hinduism and Buddhism | d: Lutheran and Protestant tradition	a: 遜尼派和什葉派 | b: 天主教和東正教教會 | c: 印度教和佛教 | d: 路德宗和新教傳統	Svenska muslimska församlingar och organisationer speglar flera riktningar och traditioner inom islam, till exempel sunni och shia. De andra alternativen hör till kristendom, hinduism och buddhism eller Svenska kyrkans traditioner.	Swedish Muslim congregations and organizations reflect several branches and traditions within Islam, for example Sunni and Shia. The other options belong to Christianity, Hinduism and Buddhism, or Church of Sweden traditions.	瑞典的穆斯林會眾和組織反映了伊斯蘭教內的多個派別和傳統，例如遜尼派和什葉派。其他選項屬於基督教、印度教和佛教，或瑞典教會的傳統。	pending_native_review	pending_reviewer_notes
q122	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	Vad erbjuder muslimska församlingar i Sverige?	What do Muslim congregations in Sweden offer?	瑞典的穆斯林會眾提供什麼？	a	Bön, undervisning och gemenskap	Prayer, teaching, and community	禱告、教學和社群	a: Bön, undervisning och gemenskap | b: Statliga beslut om vilken religion invånare ska ha | c: Bara medeltida kyrkor och kristna ritualer | d: Ceremonier för Sveriges nationaldag	a: Prayer, teaching, and community | b: State decisions about which religion residents should have | c: Only medieval churches and Christian rituals | d: Ceremonies for Sweden's National Day	a: 禱告、教學和社群 | b: 國家決定居民應有哪個宗教 | c: 只有中世紀教堂和基督教儀式 | d: 瑞典國慶日的典禮	Muslimska församlingar i Sverige erbjuder bön, undervisning och gemenskap. De spelar också en viktig roll för att bevara och främja muslimsk tradition och kultur; de andra alternativen blandar ihop detta med statlig religionsstyrning, kristendom eller nationaldagen.	Muslim congregations in Sweden offer prayer, teaching, and community. They also play an important role in preserving and promoting Muslim tradition and culture; the other options confuse this with state control of religion, Christianity, or National Day.	瑞典的穆斯林會眾提供禱告、教學和社群，也在保存和促進穆斯林傳統與文化方面扮演重要角色。其他選項把這點與國家控制宗教、基督教或國慶日混淆。	pending_native_review	pending_reviewer_notes
q123	zh-Hant	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vilket påstående om buddhister och hinduer i dagens Sverige stämmer?	Which statement about Buddhists and Hindus in present-day Sweden is correct?	關於今天瑞典的佛教徒和印度教徒，哪個說法正確？	a	De finns främst bland invandrare från länder där religionerna är stora	They are mainly among immigrants from countries where these religions are large	他們主要存在於來自這些宗教盛行國家的移民之中	a: De finns främst bland invandrare från länder där religionerna är stora | b: De finns bara i Svenska kyrkans församlingar | c: De är Sveriges näst största religion | d: De fick fullständiga medborgerliga rättigheter först 1870	a: They are mainly among immigrants from countries where these religions are large | b: They are only in Church of Sweden congregations | c: They are Sweden’s second-largest religion | d: They first received full civil rights in 1870	a: 他們主要存在於來自這些宗教盛行國家的移民之中 | b: 他們只存在於瑞典教會的會眾中 | c: 他們是瑞典第二大宗教 | d: 他們直到 1870 年才獲得完整公民權利	I dagens Sverige finns buddhister och hinduer främst bland invandrare från länder där dessa religioner är stora. Alternativen om Svenska kyrkan, Sveriges näst största religion och medborgerliga rättigheter handlar i stället om kristendom, islam eller judendom.	In present-day Sweden, Buddhists and Hindus are found mainly among immigrants from countries where these religions are large. The options about the Church of Sweden, Sweden’s second-largest religion, and civil rights refer instead to Christianity, Islam, or Judaism.	今天瑞典的佛教徒和印度教徒主要存在於來自這些宗教盛行國家的移民之中。關於瑞典教會、瑞典第二大宗教和公民權利的選項分別涉及基督教、伊斯蘭教或猶太教。	pending_native_review	pending_reviewer_notes
